"ID","A1","A2a","A2b","A3","A4","A5","A7_GAS","A7_ELECT","A7_OIL","A7t_LPG","A7_COAL","A7_WOODBIO","A8_boil_more_10","A8_boil_average","A8_boil_condensing","A8_boil_new","A8_boil_unknown","A8_boil_automatic","A8_modern_storage","A8_old_storage","A8_roomheaters","A8_oil_coal_heaters","A8_wood_bio_stove","A8_openfire","A8_heatingsystem_other","A9","A10","A11","A12","A13","A14","A15","A15_GAS","A15_GASBP","A15_GASkw","A15_ELECTRICITY","A15_ELEBP","A15_ELEkw","A15_OIL","A15_OILBP","A15_OILL","A15_LPG","A15_LGPBP","A15_LPGL","A15_COAL","A15_COLBP","A15_COLkg","A15_WOOD_BIOMASS","A15_BIOBP","A15_BIOkg","A16","A17_renewa_solar","A17_renewa_photovolt","A17_renewa_groundheatpump","A17_renewa_woodbio","A17_renewa_hydropow","A17_renewa_airheatpump","A17_renewa_idont","A18_Loft","A18_Loft_thickness","A18_Cavitywall","A18_Solidwall","A18_Underfloor","A18_Draughtexclusion","A18_Doubleglazing","A18_Doubleglazingpercent","A18_Idontknow","A19","A20","A21","A22_numberfridgefreezer","A22_agefridgefreezer","A22_efficiencyfridgfreez","t1_numberfridge","A22_agefridge","A22_efficiencyfridge","t1_numberfreezer","A22_agefreezer","A22_efficiencyfreezer","t1_numberdishwasher","A22_agedishwashers","A22_efficiencydishwasher","t1_dryer","A22_agedryer","A22_efficiencydryer","t1_washingmachine","A22_agewashingmachine","A22_efficiencywashing","A23","A24","A25","A26","A27","A28","A29","A30","A31","A32","A33","A34_TVst","A34_TVlcd","A34_Tvpla","A34_Sat","A34_Cabl","A34_Freev","A34_DVD","A34_VCR","A34_PVR","A34_PC","A34_LapPC","A34_Inkj","A34_Lasr","A34_Scan","A34_Mobch","A34_Othch","A35","A36","A37"
"household_425",2,1,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,2,0,440,2,0,1645,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,9,0,0,0,0,1,1,1,64,7,5,1,1,10,1,1,10,1,1,10,1,3,10,1,1,10,1,1,10,2,2,1,5,2,6,2,1,3,11,8,0,2,0,0,0,1,1,0,1,1,1,1,0,0,3,3,4,3,2
"household_428",2,4,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,1,1,0,0,0,737.86,5806,3,4500,0,3,80,0,3,100,0,0,0,0,2,0,0,0,0,0,0,1,1,8,0,0,0,0,1,1,1,50,40,6,1,1,10,0,1,10,1,1,3,1,3,10,0,1,10,1,1,3,1,1,1,5,2,7,1,1,1,7,5,1,0,0,0,0,1,1,1,0,1,1,1,0,1,2,2,3,1,5
"household_433",4,5,0,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,3,1,1,0,0,5,50,0,4,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,60,5,2,1,1,2,0,1,10,1,1,10,1,1,3,1,1,3,1,1,3,2,2,1,4,2,7,2,1,1,3,10,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,2,3,4,15
"household_435",1,7,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,3,3,3,2.8333333333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,5,1,0,0,1,1,1,1,17,9,3,1,1,3,0,1,10,0,1,10,0,3,10,0,1,10,1,1,3,3,2,1,4,1,4,1,1,0,7,5,2,1,0,1,0,0,1,0,0,0,1,1,0,1,2,3,4,2,5
"household_437",3,1,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,2,2,3,1,2,50,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,57,57,6,1,1,3,0,1,10,0,1,10,1,4,3,1,1,10,1,1,1,1,2,1,7,1,5,2,3,0,3,15,0,1,0,1,0,0,0,0,1,2,1,1,0,0,3,0,3,3,2
"household_439",2,8,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,3,2,2,1,1,0,0,2,35,0,2,180,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,8,0,0,0,0,1,1,1,28,28,7,2,1,3,0,1,10,0,1,10,1,2,3,1,1,3,1,1,3,3,2,1,2,1,7,2,2,0,6,3,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,3,4,2
"household_440",4,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,1,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,40,0,7,0,1,10,1,1,10,1,1,10,1,3,10,1,1,10,1,1,10,2,2,1,8,1,7,1,2,2,7,10,3,1,0,1,0,0,1,1,0,0,1,1,0,1,4,2,1,3,5
"household_442",4,4,0,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,3,3,2,3,1,1,0,0,2,22,0,3,0,2000,0,0,0,0,0,0,3,140,0,2,0,0,0,0,0,0,1,1,8,0,1,1,1,1,1,1,51,51,7,1,1,3,0,1,10,0,1,10,0,3,10,0,1,10,1,1,3,4,3,1,10,2,7,2,1,2,7,10,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,4,4,0
"household_443",2,4,0,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,1,2,44,0,2,44,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,7,1,0,1,0,1,1,1,31,8,6,1,1,4,0,1,10,1,1,10,0,3,10,0,1,10,1,1,10,1,2,1,5,1,6,1,1,0,7,10,2,1,1,1,0,0,1,1,1,0,2,1,0,1,2,4,3,3,3
"household_446",5,4,0,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,1,2,3,1,1,0,0,3,150,3,3,0,2132,1,0,0,1,0,0,3,100,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,1,1,1,40,15,6,0,1,10,1,1,10,1,1,3,0,3,10,1,1,10,1,1,3,2,2,1,7,2,6,2,1,7,20,2,1,1,1,0,0,1,2,0,0,1,2,1,0,0,2,2,3,3,2
"household_449",4,5,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,3,2,2,3,1,2,30,3295,2,55,3224,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,30,2,7,1,1,10,0,1,10,1,1,10,1,3,10,1,1,5,1,1,3,1,2,1,14,2,7,1,1,0,28,10,0,3,0,2,0,0,1,0,0,1,0,0,0,0,2,2,2,4,8
"household_451",2,4,0,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,3,1,1,3,1,1,0,0,2,68,0,2,75,0,1,0,0,3,70,0,1,0,0,2,0,0,0,0,0,0,1,1,6,0,0,0,0,1,1,1,32,8,7,0,1,10,1,2,10,1,1,10,1,3,10,1,1,10,1,1,2,2,2,1,7,2,7,1,1,0,7,7,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,2,4,3,3
"household_452",5,5,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,17,7,0,1,10,1,1,2,1,2,10,1,1,3,0,1,10,1,1,3,3,2,1,7,1,6,2,2,0,7,7,0,2,0,1,0,0,1,0,0,1,2,1,0,0,5,4,3,4,4
"household_457",2,6,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,1,3,150,0,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,15,10,6,1,1,10,0,1,10,0,1,10,0,3,10,0,1,10,1,1,10,1,2,2,3,1,6,1,1,6,1,10,0,1,0,0,0,0,1,1,0,0,2,1,0,0,2,5,4,3,1
"household_460",2,5,0,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,2,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57,2,6,0,1,10,1,3,10,2,3,10,1,3,10,1,3,10,1,3,10,1,2,2,7,2,6,2,1,0,7,15,0,2,0,0,0,1,1,0,0,0,2,0,1,0,2,1,3,3,1
"household_465",1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,3,2,1,1,0,0,3,180,0,0,0,0,0,0,0,0,0,0,4,500,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,1,1,1,7,7,7,1,1,3,0,1,10,1,1,10,1,3,10,1,1,10,1,1,10,2,2,1,3,1,6,1,1,3,4,10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,6,3,3,3
"household_468",1,3,2,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,1,3,95,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,20,3,7,1,1,10,0,1,10,0,1,10,0,3,10,0,1,10,1,1,10,2,2,1,3,1,7,3,1,0,7,2,1,0,0,1,0,0,1,1,0,0,3,2,0,0,4,4,3,4,3
"household_471",3,3,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,2,30,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,2,0,7,0,1,10,1,1,10,1,1,10,0,3,10,0,1,10,1,1,10,1,2,1,3,2,6,3,1,1,6,5,0,2,1,1,0,1,1,0,0,0,1,0,0,0,3,2,4,3,3
"household_473",3,7,0,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,1,2,50,0,2,55,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,6,1,0,1,1,1,1,1,33,15,2,1,1,3,0,1,10,1,1,10,0,3,10,0,1,10,1,1,2,3,2,1,8,1,5,2,1,0,21,12,0,5,0,2,0,0,3,1,0,1,2,1,0,0,3,6,2,3,6
"household_481",4,1,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,2,2,3,1,1,0,0,3,230,0,3,1700,0,3,50,0,1,0,0,3,70,0,1,0,0,0,0,0,0,1,1,6,0,0,0,0,1,1,1,56,18,6,2,1,10,0,1,10,0,1,10,1,2,10,1,1,10,1,1,3,1,2,1,4,2,5,1,2,0,7,5,2,1,0,1,0,0,1,0,0,1,1,1,0,0,3,0,2,3,3
"household_482",2,4,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,2,2,3,1,1,0,0,2,150,0,0,0,0,0,0,0,3,15,0,0,0,0,2,0,0,0,0,0,0,1,1,9,0,0,0,0,1,1,1,60,50,6,1,1,2,0,1,10,1,1,10,1,1,10,1,1,10,1,1,2,3,2,1,4,2,6,2,1,0,7,10,1,0,1,2,0,0,2,0,0,1,2,2,1,1,2,1,3,3,4
"household_483",2,2,0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,2,1,3,1,1,0,0,2,60,0,3,3000,0,1,0,0,3,50,0,1,0,0,2,0,0,0,1,0,0,1,1,7,0,0,1,0,1,1,1,18,16,6,0,1,10,1,1,3,1,2,10,1,3,10,0,1,10,1,1,2,3,2,1,5,1,5,2,1,0,7,4,1,0,0,0,0,1,1,0,0,2,2,2,1,1,2,10,4,3,2
"household_485",1,7,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,3,3,3,3,1,1,0,0,2,30,3460,1,0,0,1,0,0,3,120,0,3,60,0,2,0,0,0,0,0,0,1,1,7,0,0,0,0,1,1,1,11,6,7,1,1,3,0,1,10,0,1,10,0,3,10,0,1,10,1,1,4,1,2,2,3,2,6,1,2,5,5,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,4,4
"household_488",2,7,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,2,3,3,2,2,1,1,0,0,2,39,0,2,100,0,0,0,0,2,30,0,1,0,0,2,0,0,0,0,0,0,1,1,3,0,1,0,1,1,2,1,21,21,6,0,1,10,1,1,3,1,1,3,0,3,10,0,1,10,1,1,2,3,2,1,3,2,5,1,1,1,6,10,1,0,0,0,0,1,1,0,0,1,1,1,0,1,2,2,4,3,2
"household_489",3,4,0,1,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,1,2,3,1,2,98,2,2,88,0,1,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,1,9,1,0,0,0,1,1,1,65,50,4,1,1,10,1,1,10,1,1,10,1,3,10,1,2,10,1,1,2,1,2,1,5,2,6,2,1,1,7,5,2,2,0,2,0,0,1,1,1,1,1,1,0,0,3,3,3,3,4
"household_490",1,3,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,3,1,1,0,0,3,160,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,20,3,6,0,1,10,1,1,10,1,1,7,0,3,10,0,1,10,1,1,10,2,2,1,3,1,5,1,2,1,7,15,0,1,0,0,0,0,1,0,1,1,2,1,0,1,1,2,2,4,4
"household_491",2,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,1,2,1,1,0,0,2,81,0,3,600,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,9,0,0,0,1,1,1,1,13,10,7,1,1,4,0,1,10,2,1,4,1,2,3,0,1,10,1,1,3,4,3,1,2,2,7,2,2,1,3,10,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,2,4,3,3
"household_493",2,6,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,3,1,1,0,0,2,85,0,3,550,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,40,20,6,1,1,10,1,1,3,1,1,4,1,3,4,1,1,5,1,1,5,2,2,1,6,2,7,2,1,0,7,5,4,0,1,0,0,5,1,0,0,0,1,1,0,1,2,3,4,3,3
"household_495",1,3,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,12,4,3,1,1,3,0,1,10,1,1,10,1,3,10,1,1,10,1,1,3,4,2,2,2,2,6,2,1,0,5,10,3,0,0,0,0,3,1,0,0,1,1,0,0,0,2,0,4,4,7
"household_497",4,4,0,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,27,17,3,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,2,1,3,3,7,2,2,2,14,15,1,2,1,1,0,0,1,0,0,0,3,1,0,0,4,4,3,3,5
"household_502",4,5,0,1,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,2,3,1,2,66,0,2,55,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,7,0,0,0,0,1,1,1,34,30,6,1,1,10,1,2,10,1,2,10,1,2,10,1,1,10,1,1,10,2,2,1,7,2,6,2,1,0,6,5,1,4,0,0,0,1,0,0,0,2,3,1,0,0,4,10,1,2,3
"household_508",4,4,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,3,1,2,0,1420,3,200,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4,1,36,10,5,1,1,10,0,1,10,1,2,10,1,2,10,1,1,10,1,1,10,2,2,1,7,2,7,1,1,0,10,10,3,1,0,0,0,4,4,0,0,1,2,1,0,0,3,14,2,3,6
"household_515",4,1,0,1,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,1,2,70,0,2,50,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,1,10,6,5,1,1,4,0,1,10,1,1,10,1,2,4,1,1,3,1,1,1,1,2,1,2,2,7,2,2,2,7,5,0,3,0,2,0,0,1,0,0,1,1,1,0,0,3,1,1,1,5
"household_517",2,4,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,2,3,3,2,3,1,1,0,0,2,55,0,2,0,4000,1,0,0,1,0,0,4,0,500,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.034146341463416,14.127450980392156,5.705314009661835,1,1,10,0,1,10,1,1,10,1,3,10,1,1,10,1,1,10,2,2,1,4,1,7,1,1,1,6,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,3,2,0
"household_519",4,7,0,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,1,0,0,2,45,0,2,75,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,1,14,12,5,1,2,10,0,1,10,1,1,6,1,1,4,1,2,10,1,1,10,2,2,1,7,2,2,2,2,3,0,0,1,3,0,1,0,2,1,0,0,2,1,2,0,0,3,6,2,1,3
"household_524",2,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,4,678.96,19456,4,568.39,4138,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,1,1,1,50,16,5,1,1,10,2,1,3,2,3,3,1,3,3,1,1,10,1,1,3,1,2,1,3,2,7,1,2,0,14,4,1,4,0,1,0,1,1,0,0,0,2,1,0,0,2,2,3,4,3
"household_525",2,3,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,2,1,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.034146341463416,14.127450980392156,5.705314009661835,1,1,10,0,1,10,1,1,10,1,3,10,1,1,10,1,1,10,3,2,1,2,1,7,3,1,0,7,10,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,4,2
"household_528",2,2,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,1,2,44.5,0,2,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,9,1,0,1,0,1,1,1,9,9,7,1,1,2,0,1,10,0,1,10,1,1,3,1,1,4,1,1,3,2,2,1,3,2,7,3,1,0,7,10,0,1,1,1,0,0,2,0,0,1,2,1,1,1,2,1,3,2,6
"household_530",4,6,0,1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,2,3,2,2,3,1,1,0,0,2,31,0,3,0,1200,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,6,1,0,0,0,1,1,1,38,12,6,0,1,10,1,1,10,1,1,10,1,2,10,1,1,10,1,1,10,2,2,1,9,2,6,2,1,0,28,5,1,2,0,0,0,3,1,1,0,1,1,0,0,0,4,3,3,3,5
"household_539",3,4,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,2,1,2,72,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,9,1,0,0,0,1,1,1,25,12,6,1,1,10,1,2,4,1,2,4,1,3,3,1,2,7,1,2,4,2,2,1,10,2,6,1,2,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2
"household_547",4,1,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,3,2,3,1,2,888.15,27611,2,682.94,5857,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,5,1,0,0,0,1,1,1,40,26,6,1,1,3,0,1,10,1,1,10,1,2,3,1,2,10,1,2,10,1,2,1,10,2,7,1,1,4,8,5,0,5,0,2,0,0,4,0,0,1,1,1,0,0,3,5,2,3,6
"household_549",2,1,0,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,5,3,3,3,2.8333333333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,54,3,5,1,1,10,1,1,1,1,1,1,1,1,1,0,1,10,1,1,1,3,2,1,4,2,7,1,2,1,18,10,0,3,0,1,0,1,2,0,0,1,2,1,0,1,2,3,2,2,5
"household_551",3,4,0,1,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,3,3,2,3,1,2,49,0,2,39,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,5,1,0,1,1,1,1,1,34,5,6,1,1,10,0,1,10,0,1,10,1,3,10,0,1,10,1,1,10,1,2,1,4,2,7,2,1,0,7,10,0,2,1,2,0,0,3,1,0,1,1,1,0,1,3,6,2,3,4
"household_555",1,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,2,3,1,2,51,0,2,31,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.034146341463416,14.127450980392156,5.705314009661835,1,1,10,0,1,10,1,1,10,1,3,10,1,1,10,1,1,10,3,2,2,3,1,6,3,1,1,7,15,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4,4,4
"household_561",4,4,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,2,3,1,2,80,0,2,100,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.034146341463416,14.127450980392156,5.705314009661835,1,1,10,0,1,10,1,1,10,1,3,10,1,1,10,1,1,10,2,2,1,10,2,5,2,3,5,21,7,1,2,0,1,0,1,3,0,1,2,1,1,0,1,4,4,3,3,8
"household_562",3,5,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,3,2,3,1,2,97,0,2,93,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,56,0,7,1,1,10,0,1,10,1,1,10,1,2,10,1,1,10,1,1,10,3,2,1,6,2,7,2,2,0,7,10,1,4,0,1,0,0,4,1,0,1,2,0,1,0,3,3,3,3,5
"household_566",2,1,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,1,1,0,0,2,86,0,4,900,1000,3,26,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,18,18,5,1,1,10,1,1,3,1,1,2,0,3,10,1,1,10,1,1,1,1,2,1,5,1,6,1,1,0,7,10,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3,0,3,2,4
"household_568",2,4,0,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,1,3,570,34639,3,117,3125,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,4,1,0,0,0,1,1,1,28,10,7,1,1,10,0,1,10,1,1,10,1,2,10,0,1,10,1,2,10,1,2,1,2,2,7,1,1,0,5,7,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,1,4,3,1
"household_569",2,4,0,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,1,2,21,0,2,20,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,9,1,0,0,0,1,1,1,18,4,6,1,1,10,1,3,10,1,3,10,1,1,10,0,1,10,1,1,10,1,2,1,4,1,7,2,2,0,7,10,0,2,0,1,0,0,2,0,0,2,1,1,0,0,2,5,4,4,4
"household_571",3,1,0,1,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,2,3,1,1,0,0,2,80,0,1,0,0,3,500,0,3,80,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,1,38,15,6,1,1,10,0,1,10,1,2,10,1,1,3,1,1,10,1,1,10,2,2,1,4,2,7,2,1,0,9,5,0,4,1,1,0,1,2,1,0,1,6,2,1,0,4,10,2,3,1
"household_575",2,4,0,1,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,3,1,1,0,0,3,112,0,3,1414,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6,1,0,1,1,1,1,1,34,8,6,2,1,10,0,1,10,0,1,10,1,3,10,1,1,10,1,1,10,2,2,1,4,2,6,2,3,0,7,8,0,0,1,1,0,0,1,0,0,1,1,1,0,0,2,1,3,4,6
"household_578",2,1,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,1,1,0,0,2,44,0,2,122,0,1,0,0,1,0,0,3,90,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,34,24,5,1,1,3,0,1,10,1,1,4,1,3,5,1,1,10,1,1,10,2,2,2,5,2,6,1,1,0,10,5,0,2,0,0,0,1,1,0,0,1,1,1,0,0,1,1,4,4,3
"household_579",4,7,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,1,2,0,948,2,0,661,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,26,6,3,1,1,10,1,1,10,1,2,10,1,3,10,1,2,10,1,1,10,2,2,1,15,2,3,1,1,3,10,50,2,1,0,1,0,0,3,0,0,1,1,1,0,0,5,3,1,2,1
